,FECHA AVISO,PESO DESEMBARCADO
210,2004-04-25,1715.0
211,2004-05-02,1777.0
212,2004-05-09,0.0
213,2004-05-16,894.0
214,2004-05-23,2149.0
215,2004-05-30,1607.0
216,2004-06-06,1265.0
217,2004-06-13,0.0
218,2004-06-20,295.0
219,2004-06-27,1138.0
220,2004-07-04,0.0
221,2004-07-11,1728.0
222,2004-07-18,0.0
223,2004-07-25,0.0
224,2004-08-01,0.0
225,2004-08-08,452.0
226,2004-08-15,0.0
227,2004-08-22,0.0
228,2004-08-29,0.0
229,2004-09-05,0.0
230,2004-09-12,0.0
231,2004-09-19,0.0
232,2004-09-26,0.0
233,2004-10-03,0.0
234,2004-10-10,0.0
235,2004-10-17,0.0
236,2004-10-24,0.0
237,2004-10-31,0.0
238,2004-11-07,1036.0
239,2004-11-14,0.0
240,2004-11-21,0.0
241,2004-11-28,0.0
242,2004-12-05,883.0
243,2004-12-12,0.0
244,2004-12-19,0.0
245,2004-12-26,0.0
246,2005-01-02,0.0
247,2005-01-09,0.0
248,2005-01-16,0.0
249,2005-01-23,0.0
250,2005-01-30,0.0
251,2005-02-06,0.0
252,2005-02-13,0.0
253,2005-02-20,0.0
254,2005-02-27,0.0
255,2005-03-06,0.0
256,2005-03-13,842.0
257,2005-03-20,0.0
258,2005-03-27,0.0
259,2005-04-03,2706.0
260,2005-04-10,3429.0
261,2005-04-17,3373.0
262,2005-04-24,1688.0
263,2005-05-01,2309.0
264,2005-05-08,3297.0
265,2005-05-15,2718.0
266,2005-05-22,2137.0
267,2005-05-29,1879.0
268,2005-06-05,3039.0
269,2005-06-12,987.0
270,2005-06-19,775.0
271,2005-06-26,0.0
272,2005-07-03,0.0
273,2005-07-10,0.0
274,2005-07-17,0.0
275,2005-07-24,0.0
276,2005-07-31,0.0
277,2005-08-07,0.0
278,2005-08-14,0.0
279,2005-08-21,0.0
280,2005-08-28,0.0
281,2005-09-04,0.0
282,2005-09-11,0.0
283,2005-09-18,0.0
284,2005-09-25,0.0
285,2005-10-02,0.0
286,2005-10-09,0.0
287,2005-10-16,0.0
288,2005-10-23,0.0
289,2005-10-30,0.0
290,2005-11-06,0.0
291,2005-11-13,0.0
292,2005-11-20,0.0
293,2005-11-27,0.0
294,2005-12-04,0.0
295,2005-12-11,0.0
296,2005-12-18,0.0
297,2005-12-25,0.0
298,2006-01-01,0.0
299,2006-01-08,0.0
300,2006-01-15,0.0
301,2006-01-22,0.0
302,2006-01-29,0.0
303,2006-02-05,0.0
304,2006-02-12,0.0
305,2006-02-19,0.0
306,2006-02-26,0.0
307,2006-03-05,0.0
308,2006-03-12,0.0
309,2006-03-19,0.0
310,2006-03-26,916.0
311,2006-04-02,2616.0
312,2006-04-09,2264.0
313,2006-04-16,0.0
314,2006-04-23,1307.0
315,2006-04-30,0.0
316,2006-05-07,0.0
317,2006-05-14,2367.0
318,2006-05-21,759.0
319,2006-05-28,3055.0
320,2006-06-04,616.0
321,2006-06-11,4530.0
322,2006-06-18,3286.0
323,2006-06-25,0.0
324,2006-07-02,4998.0
325,2006-07-09,4377.0
326,2006-07-16,1401.0
327,2006-07-23,0.0
328,2006-07-30,0.0
329,2006-08-06,0.0
330,2006-08-13,0.0
331,2006-08-20,0.0
332,2006-08-27,0.0
333,2006-09-03,0.0
334,2006-09-10,0.0
335,2006-09-17,0.0
336,2006-09-24,0.0
337,2006-10-01,0.0
338,2006-10-08,0.0
339,2006-10-15,0.0
340,2006-10-22,0.0
341,2006-10-29,73.0
342,2006-11-05,0.0
343,2006-11-12,0.0
344,2006-11-19,0.0
345,2006-11-26,0.0
346,2006-12-03,0.0
347,2006-12-10,0.0
348,2006-12-17,0.0
349,2006-12-24,0.0
350,2006-12-31,0.0
351,2007-01-07,0.0
352,2007-01-14,0.0
353,2007-01-21,0.0
354,2007-01-28,0.0
355,2007-02-04,0.0
356,2007-02-11,0.0
357,2007-02-18,0.0
358,2007-02-25,0.0
359,2007-03-04,0.0
360,2007-03-11,0.0
361,2007-03-18,294.0
362,2007-03-25,1643.0
363,2007-04-01,2633.0
364,2007-04-08,0.0
365,2007-04-15,0.0
366,2007-04-22,4569.0
367,2007-04-29,2005.0
368,2007-05-06,2558.0
369,2007-05-13,1421.0
370,2007-05-20,4018.0
371,2007-05-27,1794.0
372,2007-06-03,580.0
373,2007-06-10,3807.0
374,2007-06-17,3448.0
375,2007-06-24,1880.0
376,2007-07-01,2371.0
377,2007-07-08,0.0
378,2007-07-15,1436.0
379,2007-07-22,0.0
380,2007-07-29,0.0
381,2007-08-05,0.0
382,2007-08-12,0.0
383,2007-08-19,0.0
384,2007-08-26,0.0
385,2007-09-02,0.0
386,2007-09-09,0.0
387,2007-09-16,0.0
388,2007-09-23,0.0
389,2007-09-30,0.0
390,2007-10-07,0.0
391,2007-10-14,0.0
392,2007-10-21,0.0
393,2007-10-28,0.0
394,2007-11-04,0.0
395,2007-11-11,0.0
396,2007-11-18,0.0
397,2007-11-25,0.0
398,2007-12-02,0.0
399,2007-12-09,0.0
400,2007-12-16,0.0
401,2007-12-23,0.0
402,2007-12-30,0.0
403,2008-01-06,0.0
404,2008-01-13,0.0
405,2008-01-20,0.0
406,2008-01-27,0.0
407,2008-02-03,0.0
408,2008-02-10,0.0
409,2008-02-17,0.0
410,2008-02-24,0.0
411,2008-03-02,0.0
412,2008-03-09,0.0
413,2008-03-16,0.0
414,2008-03-23,0.0
415,2008-03-30,370.0
416,2008-04-06,3483.0
417,2008-04-13,2960.0
418,2008-04-20,3465.0
419,2008-04-27,2825.0
420,2008-05-04,2623.0
421,2008-05-11,1783.0
422,2008-05-18,3513.0
423,2008-05-25,0.0
424,2008-06-01,3993.0
425,2008-06-08,384.0
426,2008-06-15,1508.0
427,2008-06-22,0.0
428,2008-06-29,3387.0
429,2008-07-06,860.0
430,2008-07-13,1718.0
431,2008-07-20,0.0
432,2008-07-27,0.0
433,2008-08-03,0.0
434,2008-08-10,0.0
435,2008-08-17,0.0
436,2008-08-24,0.0
437,2008-08-31,0.0
438,2008-09-07,0.0
439,2008-09-14,0.0
440,2008-09-21,0.0
441,2008-09-28,0.0
442,2008-10-05,0.0
443,2008-10-12,0.0
444,2008-10-19,0.0
445,2008-10-26,0.0
446,2008-11-02,0.0
447,2008-11-09,0.0
448,2008-11-16,0.0
449,2008-11-23,0.0
450,2008-11-30,0.0
451,2008-12-07,0.0
452,2008-12-14,0.0
453,2008-12-21,0.0
454,2008-12-28,0.0
455,2009-01-04,0.0
456,2009-01-11,0.0
457,2009-01-18,0.0
458,2009-01-25,0.0
459,2009-02-01,0.0
460,2009-02-08,0.0
461,2009-02-15,0.0
462,2009-02-22,0.0
463,2009-03-01,0.0
464,2009-03-08,0.0
465,2009-03-15,0.0
466,2009-03-22,0.0
467,2009-03-29,0.0
468,2009-04-05,0.0
469,2009-04-12,0.0
470,2009-04-19,0.0
471,2009-04-26,424.0
472,2009-05-03,0.0
473,2009-05-10,0.0
474,2009-05-17,4153.0
475,2009-05-24,3603.0
476,2009-05-31,3602.0
477,2009-06-07,2422.0
478,2009-06-14,2655.0
479,2009-06-21,1009.0
480,2009-06-28,3082.0
481,2009-07-05,2980.0
482,2009-07-12,674.0
483,2009-07-19,2103.0
484,2009-07-26,1252.0
485,2009-08-02,1003.0
486,2009-08-09,1913.0
487,2009-08-16,4190.0
488,2009-08-23,0.0
489,2009-08-30,0.0
490,2009-09-06,0.0
491,2009-09-13,0.0
492,2009-09-20,0.0
493,2009-09-27,0.0
494,2009-10-04,0.0
495,2009-10-11,0.0
496,2009-10-18,0.0
497,2009-10-25,0.0
498,2009-11-01,0.0
499,2009-11-08,0.0
500,2009-11-15,0.0
501,2009-11-22,0.0
502,2009-11-29,0.0
503,2009-12-06,0.0
504,2009-12-13,0.0
505,2009-12-20,0.0
506,2009-12-27,0.0
507,2010-01-03,0.0
508,2010-01-10,0.0
509,2010-01-17,0.0
510,2010-01-24,0.0
511,2010-01-31,0.0
512,2010-02-07,0.0
513,2010-02-14,0.0
514,2010-02-21,0.0
515,2010-02-28,0.0
516,2010-03-07,0.0
517,2010-03-14,0.0
518,2010-03-21,0.0
519,2010-03-28,0.0
520,2010-04-04,0.0
521,2010-04-11,998.0
522,2010-04-18,1349.0
523,2010-04-25,900.0
524,2010-05-02,1499.0
525,2010-05-09,931.0
526,2010-05-16,2070.0
