time,bbp_mean,bbp_max,bbp_min,bbp_sd,cdm_mean,cdm_max,cdm_min,cdm_sd,sstt_mean,sst_max,sst_min,sst_sd
2021-01-13,0.0025673373601860466,0.03844299,0.0008636349,0.004137192041977423,0.05050937294883721,0.18291195,0.021435475,0.03354252905411374,291.9813894545454,292.33,290.53998,0.3028032270630893
2021-01-14,0.0015315255279234972,0.0185649,0.00054978987,0.0021917782347806547,0.045602301956284154,0.14705993,0.022316022,0.02134514055104916,291.8006010909091,292.1,290.69998,0.22452098060749878
2021-01-15,0.0019661037646268656,0.012390926,0.0008421832,0.0019830153870616387,0.04809130996517413,0.12278497,0.024457378,0.02323240638720263,291.8602378181818,292.22,290.34,0.33404318659029775
2021-01-16,0.0015133999285714286,0.0016355152,0.0012616991,0.00016611069872798397,0.024219125,0.032318346,0.020469412,0.005492704640030052,291.72405648484846,292.21,290.33,0.31702241329513675
2021-01-17,0.0016388660423312883,0.0039708614,0.0009724991,0.000588835397374512,0.032432876840490794,0.07235732,0.01775976,0.012622117191345232,291.9108432727273,292.35,290.47,0.3538711999066361
2021-01-18,0.001899435367746479,0.016819248,0.00064234086,0.0014010119638655052,0.03373484133802817,0.13367213,0.01924892,0.016294074727901,291.9265408484849,292.38998,291.41998,0.23416855079664597
2021-01-19,0.0020071724087209306,0.006435836,0.001097471,0.0009073432468684867,0.024672068970930234,0.059407394,0.015622241,0.007549226290583584,292.0203583030303,292.47,291.49,0.19611167231098764
2021-01-20,0.0020087721883302934,0.008458162833333335,0.0010590568666666667,0.0011791008270472228,0.028662325261665907,0.077720676,0.017196553333333333,0.010516002529547418,292.0900553939394,292.53,291.58,0.16939629374563026
2021-01-21,0.0020103719679396568,0.010480489666666667,0.0010206427333333333,0.0014508584072259589,0.03265258155240158,0.096033958,0.018770865666666664,0.013482778768511252,292.3569644848485,292.96,291.88998,0.2721756074208091
2021-01-22,0.0020119717475490196,0.0125028165,0.0009822286,0.001722615987404695,0.03664283784313725,0.11434724,0.020345178,0.016449555007475084,292.2505406060606,292.69998,291.71,0.21780808001344515
2021-01-23,0.0021073972908411216,0.009231345,0.0007265009,0.0016721519385076537,0.03007473454672897,0.08816265,0.013382307,0.016912004057989996,292.2524814545455,292.74,291.66,0.30618225487096773
2021-01-24,0.003007299032361111,0.028691817,0.000816057,0.0037746153115385066,0.04909594676388889,0.13585302,0.021997508,0.02290115857388372,292.13811648484847,292.53998,291.8,0.20072198733518137
2021-01-25,0.0022617089056521738,0.01281425,0.00091583916,0.0017638734052205563,0.03745322059006211,0.116090424,0.018150516,0.022147584150485598,292.0062984242424,292.44998,291.68,0.2206363971807647
2021-01-26,0.0017395559802873563,0.0117209405,0.0006825585,0.0013859693337454227,0.039271306005747124,0.0873977,0.022451514,0.01141609922395591,291.87229890909094,292.25998,291.47998,0.19452178997955114
2021-01-27,0.0017837894870591012,0.008981338,0.0007955491799999999,0.0010695032554104878,0.039218657007848684,0.078912242,0.0235903,0.012181628592312166,291.6156322424242,292.00998,291.22,0.21102584308951544
2021-01-28,0.0018280229938308459,0.0062417355,0.00090853986,0.0007530371770755527,0.03916600800995025,0.070426784,0.024729086,0.012947157960668422,291.63684448484844,292.08,291.19998,0.23363731355379325
2021-01-29,0.002063074305143271,0.00838122725,0.00094512233,0.0013919533591414783,0.051730360682190314,0.097167262,0.032012043,0.017203324144323205,291.55581199999995,292.03,291.25998,0.20019134183417778
2021-01-30,0.002298125616455696,0.010520719,0.0009817048,0.002030869541207404,0.06429471335443038,0.12390774,0.039295,0.02145949032797799,291.53447963636364,291.9,291.12,0.2242030022369459
2021-01-31,0.002261329439831224,0.0099404595,0.00099899282,0.0018711176679807174,0.0615388489955443,0.12049921400000001,0.037360762799999996,0.0211897775631013,291.39193490909093,291.93,290.84,0.261248945332505
2021-02-01,0.002224533263206751,0.009360199999999999,0.00101628084,0.001711365794754031,0.05878298463665822,0.117090688,0.035426525599999995,0.020920064798224614,291.36502593939395,291.88998,290.86,0.24027914791559396
2021-02-02,0.0021877370865822786,0.0087799405,0.00103356886,0.001551613921527345,0.05602712027777215,0.113682162,0.0334922884,0.020650352033347922,291.4210872727273,291.94998,290.88,0.2714954852438002
2021-02-03,0.0021509409099578058,0.008199681,0.00105085688,0.0013918620483006586,0.053271255918886075,0.110273636,0.0315580512,0.020380639268471234,291.37975115151517,291.78,290.87,0.2260556132130462
2021-02-04,0.0021141447333333334,0.0076194215,0.0010681449,0.0012321101750739723,0.05051539156,0.10686511,0.029623814,0.020110926503594546,291.08605527272726,291.74,290.47998,0.32539407322087166
2021-02-05,0.002096060143619048,0.009738144,0.0009358892,0.0012297716172444133,0.051440463033333335,0.116730474,0.025524812,0.019003058396717006,291.2364183030303,291.83,290.75,0.22157383436487474
2021-02-06,0.002098242042700613,0.017931912,0.000847203,0.001767790882578079,0.0473801214349835,0.121023257,0.022573759,0.019153878825801246,290.9571463030303,291.59,290.3,0.27764652389021743
2021-02-07,0.002100423941782178,0.02612568,0.0007585168,0.0023058101479117446,0.04331977983663366,0.12531604,0.019622706,0.019304699254885482,291.13163199999997,291.87,290.65,0.28484512853950766
2021-02-08,0.0014881100240606061,0.002979139,0.0007219409,0.0005457382377369695,0.03661987628484849,0.08087831,0.015581707,0.013919694350089636,291.07963187878784,291.68,290.71,0.20955830516329085
2021-02-09,0.00203250876226601,0.012583113,0.0009253417,0.0013615510516404763,0.037110789133004925,0.12562951,0.015863756,0.019504212433058974,291.1851475151515,291.78,290.88,0.1702598448620447
2021-02-10,0.0024273628672955975,0.009432225,0.0013863057,0.0010718360569961047,0.03366822712264151,0.119848974,0.010534318,0.020222057035859522,290.8642981818182,291.53,290.36,0.28090745964982855
2021-02-11,0.001978235998584906,0.009145961,0.000685918,0.001112245466778374,0.049366010419811326,0.09204612,0.024434227,0.01851243445070813,290.7864183030303,291.47,290.3,0.24773350291269053
2021-02-12,0.0028991351664179104,0.009216001,0.0012936613,0.0013678621109774268,0.0469808083880597,0.122781746,0.016428161,0.024302125440170682,290.7413893333333,291.38,290.27,0.2390855638809416
2021-02-13,0.0026506227123295452,0.006794397,0.00095405587,0.0010713581901191048,0.04680428128977272,0.094619006,0.02386022,0.013586169120548908,290.4995086060606,291.18,289.63998,0.3297606946376814
2021-02-14,0.002991983543023256,0.0063786684,0.0012164606,0.0011367950327474878,0.06574621299418605,0.15076756,0.025551643,0.02849575536056532,290.4394504242424,291.05,289.86,0.2588889461750717
2021-02-15,0.00385753476,0.010541283,0.0013958889,0.002056222408070222,0.0843478861111111,0.17491731,0.046219245,0.0324890435473453,290.17593418181815,290.68,289.58,0.2544224979315956
2021-02-16,0.005370830759649123,0.009185846,0.00232315,0.0014874783641812426,0.054146657008771935,0.12220462,0.02092763,0.02297520262101595,290.00029793939393,290.53,289.35,0.2934812181851499
2021-02-17,0.0035627813836734694,0.008490652,0.0017321745,0.001087100299276824,0.09386157381632654,0.22306606,0.023093503,0.0587827880425465,289.91041975757577,290.56,288.72998,0.39603585190002655
2021-02-18,0.003203457670289855,0.010066747,0.0017258242,0.0012519442412087542,0.11269830971014493,0.23477192,0.04125404,0.03941032103947394,289.59332812121215,290.38,288.47998,0.4225818640037429
2021-02-19,0.0045338723818604655,0.022969235,0.0015335141,0.002729348759945235,0.07420406786046511,0.17358556,0.030828856,0.02750521140940734,289.3689052121212,290.11,288.33,0.4469722739963274
2021-02-20,0.004418120931400966,0.0135769155,0.0018944079,0.0017199503948710016,0.07238863445410629,0.14994466,0.030031854,0.028930672613461477,289.09314715151515,290.11,288.03,0.5669197547291827
2021-02-21,0.00464450684654088,0.020339562,0.0018850244,0.002701891374366689,0.09252785252201258,0.36431208,0.031710677,0.05889224469559658,289.4430855757576,290.07,288.75998,0.27282176672324465
